section,group,row,label,year_start,year_end,continues_left,continues_right,uncertain,is_layout,color,note,link
Egypt,Pharaoh,28,Memphis: (2950 BC - 2180 BC) - I to VIII dynasties,-2948,-2160,False,False,False,False,#DCE6F2,,
Egypt,Pharaoh,28,Herakleopolis Magna: (2180 BC - 2060 BC) - IX and X dynasties,-2158,-2060,False,False,False,False,#DCE6F2,,
Egypt,Pharaoh,28,Thebes: (2135 BC - 1985 BC) - XI dynasty,-2058,-1984,False,False,False,False,#DCE6F2,,
Egypt,Pharaoh,28,Itjtawy: (1985 BC - 1785 BC) - XII dynasty,-1982,-1784,False,False,False,False,#DCE6F2,,
Egypt,Pharaoh,28,Thebes: (1785 BC - 1650 BC) - XIII dynasty,-1782,-1650,False,False,False,False,#DCE6F2,,
Egypt,Pharaoh,28,Avaris: (1650 BC - 1580 BC) - XV dynasty (Hyksos),-1648,-1580,False,False,False,False,#DCE6F2,,
Egypt,Pharaoh,28,Pharaohs begin to be buried at the Valley of the Kings,-1500,-1498,False,False,False,False,#D6D4CB,,
Egypt,Pharaoh,28,Construction on the Temple of Luxor is started,-1400,-1398,False,False,False,False,#D6D4CB,,
Egypt,Pharaoh,28,Thebes: (c. 1332 BC - 1279 BC) - XVIII to XIX dynasty,-1330,-1278,False,False,False,False,#DCE6F2,,
Egypt,Pharaoh,28,Pi-Ramesses: (1279 BC - 1078 BC) - XIX and XX dynasty,-1276,-1078,False,False,False,False,#DCE6F2,,
Egypt,Pharaoh,28,Tanis: (1078 BC - 945 BC) - XXI dynasty,-1076,-944,False,False,False,False,#DCE6F2,,
Egypt,Pharaoh,28,Bubastis: (945 BC - 715 BC) - XXII dynasty,-942,-714,False,False,False,False,#DCE6F2,,
Egypt,Pharaoh,28,Sais: (664 BC - 525 BC) - XXVI dynasty,-662,-522,False,False,False,False,#DCE6F2,,
Egypt,Pharaoh,28,XXVII dynasty was Persian,-520,-404,False,False,False,False,#DCE6F2,,
Egypt,Pharaoh,28,Mendes: (399 BC - 380 BC) - XXIX dynasty,-396,-380,False,False,False,False,#DCE6F2,,
Egypt,Pharaoh,28,Alexandria: (332 BC - 641 AD),-330,642,False,False,False,False,#DCE6F2,,
Egypt,Pharaoh,28,Al-Fustat: (641 AD - 750 AD),644,750,False,False,False,False,#DCE6F2,,
Egypt,Pharaoh,28,Al-Askar: (750 - 868 AD),752,868,False,False,False,False,#DCE6F2,,
Egypt,Pharaoh,28,Al-Qata'i: (868 - 905 AD),870,904,False,False,False,False,#DCE6F2,,
Egypt,Pharaoh,28,Al-Fustat: (905 - 969 AD),906,968,False,False,False,False,#DCE6F2,,
Egypt,Pharaoh,28,Al-Qahira (Cairo): (969 AD - Present),970,2024,False,False,False,False,#DCE6F2,,
Egypt,Capital of Egypt,30,Coptic,-3376,-3356,False,False,False,True,,,
Egypt,Capital of Egypt,30,1st cent. AD – 17th cent. AD,-3356,-3326,False,False,False,True,,,
Egypt,Capital of Egypt,30,Early Roman times to early modern times,-3326,-3284,False,False,False,True,,,
Egypt,Capital of Egypt,30,Coptic alphabet,-3284,-3256,False,False,False,True,,"Coptic is written using the Coptic alphabet, a modified form of the Greek alphabet with a number of symbols borrowed from Demotic for sounds that did not occur in contemporary Greek.",
Egypt,Capital of Egypt,30,Xois: (1715 BC - 1650 BC) - XIV dynasty,-1714,-1650,False,False,False,False,#DCE6F2,,
Egypt,Capital of Egypt,30,Thebes: (1650 BC - c. 1353 BC) - XVII dynasty and XVIII dynasty before Akhenaten,-1648,-1352,False,False,False,False,#DCE6F2,,
Egypt,Capital of Egypt,30,Akhetaten: (c. 1353 BC - c. 1332 BC) - XVIII dynasty,-1350,-1332,False,False,False,False,#DCE6F2,,
Egypt,Capital of Egypt,30,Memphis: XIX dynasty during rule of Seti I only,-1288,-1278,False,False,False,False,#DCE6F2,,
Egypt,Capital of Egypt,30,Tanis: (818 BC - 715 BC) - XXIII dynasty,-816,-714,False,False,False,False,#DCE6F2,"Napata/Memphis (715 BC - 664 BC) The Kushite XXV dynasty rulers were based in Napata, Sudan but ruled Egypt from Memphis.",
Egypt,Capital of Egypt,30,Napata/Memphis (715 BC - 664 BC): The Kushite XXV dynasty,-712,-664,False,False,False,False,#DCE6F2,,
Egypt,Capital of Egypt,30,Sebennytos: (380 BC - 333 BC) - XXX dynasty,-378,-332,False,False,False,False,#DCE6F2,,
Egypt,Capital of Egypt,30,Construction of the Aswan High Dam,1960,1970,False,False,False,False,#D6D4CB,,
Egypt,Capital of Egypt,31,Rosetta Stone is discovered,1798,1800,False,False,False,False,#D6D4CB,,https://www.worldhistory.org/Rosetta_Stone/
Egypt,Capital of Egypt,32,Archaic Egyptian,-3412,-2600,True,False,False,False,#E6B9B8,,
Egypt,Capital of Egypt,32,Middle Egyptian,-2054,-1650,False,False,False,False,#E6B9B8,,
Egypt,Capital of Egypt,32,Middle Egyptian (enduring until the Amarna Period),-1650,-1352,False,False,False,False,#F2DCDB,,
Egypt,Capital of Egypt,32,Middle Egyptian (continuing as a literary language into the 4th century AD),-1352,400,False,False,False,False,#F7EAE9,,
Egypt,Capital of Egypt,32,Suez Crisis,1956,1958,False,False,False,False,#D6D4CB,,
Egypt,Capital of Egypt,32,Yom Kippur War,1972,1974,False,False,False,False,#D6D4CB,,
Egypt,Egyptian Language,34,Old Egyptian,-2686,-2182,False,False,False,False,#E6B9B8,,
Egypt,Egyptian Language,34,Late Egyptian (Armana Period),-1352,-1068,False,False,False,False,#F2DCDB,,
Egypt,Egyptian Language,34,Late Egyptian (Third Intermediate Period),-1068,-700,False,False,False,False,#E6B9B8,,
Egypt,Egyptian Language,34,Demotic,-650,544,False,False,False,False,#E6B9B8,,
Egypt,Egyptian Language,34,Six-Day War,1966,1968,False,False,False,False,#D6D4CB,1967 - Israel launches an attack against Egypt called the Six-Day War. Israel takes control of the Gaza Strip and the Sinai Peninsula.,
Egypt,Egyptian Language,36,c. 1600 BC - The chariot is introduced,-1600,-1598,False,False,False,False,#D6D4CB,,
Egypt,Egyptian Language,36,Coptic,20,1624,False,False,False,False,#F2DCDB,,
Egypt,Egyptian Language,36,Coptic survives as the liturgical language of the Coptic Orthodox Church and the Coptic Catholic Church.,1624,2024,False,False,False,False,#F7EAE9,,
Egypt,Egyptian Language,38,Closure of the Suez Canal,1956,1974,False,False,False,False,#D6D4CB,,
Mesopotamia & Levant,Mesopotamia and the Levant,47,Chronology of the Ancient Near East,-3396,-3358,False,False,False,True,#DCE6F2,"The chronology of the ancient Near East provides a framework of dates for various events, rulers and dynasties. Individual inscriptions and texts customarily record events in terms of a succession of officials or rulers, taking forms like ""in the year X of king Y"". Thus by piecing together many records a relative chronology is arrived at, relating dates in cities over a wide area. For the first millennium BC, the relative chronology can be tied to actual calendar years by identifying significant astronomical events. An inscription from the tenth year of Assyrian king Ashur-Dan III refers to an eclipse of the sun, and astronomical calculations among the range of possible dates identify the eclipse as having occurred 15 June 763 BCE. The date can be corroborated with other mentions of astronomical events and a secure absolute chronology established, that ties the relative chronologies into our calendar. For the third and second millennia, the correlation is not so fixed. A key document is the Venus tablet of Ammisaduqa, preserving record of astronomical observations of Venus, as preserved in numerous cuneiform tablets during the reign of the Babylonian king Ammisaduqa, known to be the fourth ruler after Hammurabi in the relative calendar. In the series, the conjunction of the rise of Venus with the new moon provides a fixed point, or rather three fixed points, for the conjunction is a periodic occurrence. Astronomical calculation can therefore fix, for example, the first dates of the reign of Hammurabi in this manner either as 1848, 1792, or 1736 BC, depending on whether the ""high"" (or ""long""), ""middle"" or ""low (or short) chronology"" is followed. Due to the sparsity of sources throughout the ""Dark Age"", the history of the Near Eastern Bronze Age down to the end of the Third Babylonian Dynasty is a ""floating chronology"". In other words, it fits together internally as a ""relative chronology"" but not as an ""absolute chronology"". The major schools of thought on the length of the Dark Age are separated by 56 or 64 years. This is because the key source for their dates is the Venus tablet of Ammisaduqa and the visibility of Venus has a 56/64 year cycle. There have been other attempts to anchor the chronology using records of eclipses and other methods, but they are not yet widely supported. The alternative major chronologies are defined by the date of the 8th year of the reign of Ammisaduqa, king of Babylon. This choice then defines the reign of Hammurabi. Many recent textbooks on the archaeology and history of the ancient Near East use the middle chronology. The middle chronology currently still has strong academic supporters. For dating and periodization of Ancient Syria and Mesopotamia, this timeline, by and large, uses the Middle-chronology.",
Mesopotamia & Levant,Mesopotamia and the Levant,47,Near East Bronze Age Divisions,-3300,-3262,False,False,False,True,#FDEADA,"The archetypal Bronze Age of the Near East has well-established divisions (Early, Middle and Late). The period dates and phases given here are solely applicable to the Near East, and so not applicable in other parts of the world which have also passed through their Bronze Ages.",
Mesopotamia & Levant,Mesopotamia and the Levant,49,"Usage of the term ""Levant""",-3396,-3358,False,False,False,True,#DCE6F2,"The Levant is an approximate historical geographical term referring to a large area in the Eastern Mediterranean region of West Asia. In its narrowest sense, which is in use today in archaeology and other cultural contexts, it is equivalent to Cyprus and a stretch of land bordering the Mediterranean Sea in western Asia: i.e. the historical region of Syria (""Greater Syria""), which includes present-day Israel, Jordan, Lebanon, Syria, the Palestinian territories and most of Turkey southwest of the middle Euphrates. Its overwhelming characteristic is that it represents the land bridge between Africa and Eurasia. In its widest historical sense, the Levant included all of the Eastern Mediterranean with its islands; that is, it included all of the countries along the Eastern Mediterranean shores, extending from Greece in Southern Europe to Cyrenaica, Eastern Libya in Northern Africa.",
Mesopotamia & Levant,Mesopotamia and the Levant,51,Neolithic Age,-3412,-3300,True,False,False,True,#B3B1A9,,
Mesopotamia & Levant,Mesopotamia and the Levant,51,Early Bronze Age (EBA) (c. 3300 - 2100 BC),-3300,-3000,False,False,False,False,#F79646,,
Mesopotamia & Levant,Mesopotamia and the Levant,51,EBA II: 3000–2700,-3000,-2700,False,False,False,False,#F79646,,
Mesopotamia & Levant,Mesopotamia and the Levant,51,EBA III: 2700–2200,-2700,-2200,False,False,False,False,#F79646,,
Mesopotamia & Levant,Mesopotamia and the Levant,51,EBA IV: 2200–2100,-2200,-2100,False,False,False,False,#F79646,,
Mesopotamia & Levant,Mesopotamia and the Levant,51,Middle Bronze Age (MBA) (c. 2100 - 1550 BC),-2100,-2002,False,False,False,False,#FFC000,,
Mesopotamia & Levant,Mesopotamia and the Levant,51,MBA I: 2100–2000,-2002,-2000,False,False,False,False,#FFC000,,
Mesopotamia & Levant,Mesopotamia and the Levant,51,MBA II A: 2000–1750,-2000,-1750,False,False,False,False,#FFC000,,
Mesopotamia & Levant,Mesopotamia and the Levant,51,MBA II B: 1750–1650,-1750,-1650,False,False,False,False,#FFC000,,
Mesopotamia & Levant,Mesopotamia and the Levant,51,MBA II C: 1650–1550,-1650,-1550,False,False,False,False,#FFC000,,
Mesopotamia & Levant,Mesopotamia and the Levant,51,Late Bronze Age (LBA) (c. 1550 - 1200 BC),-1550,-1400,False,False,False,False,#FAC090,,
Mesopotamia & Levant,Mesopotamia and the Levant,51,LBA IIA: 1400–1300,-1400,-1300,False,False,False,False,#FAC090,,
Mesopotamia & Levant,Mesopotamia and the Levant,51,LBA II B: 1300–1200,-1300,-1200,False,False,False,False,#FAC090,"The half century between c. 1200 and 1150 BC saw the cultural collapse of the Mycenaean kingdoms, the Kassites in Babylonia, the Hittite Empire in Anatolia and the Levant, and the New Kingdom of Egypt, as well as the destruction of Ugarit and the Amorite states in the Levant, the fragmentation of the Luwian states of western Anatolia, and a period of chaos in Canaan. The deterioration of these governments interrupted trade routes and led to severely reduced literacy in much of this area. Only a few powerful states survived the Bronze Age collapse, particularly Assyria (albeit temporarily weakened), the New Kingdom of Egypt (also weakened), the Phoenician city-states and Elam.",
Mesopotamia & Levant,Mesopotamia and the Levant,51,Late Bronze Age collapse,-1200,-1150,False,False,False,False,#B3B1A9,,
Mesopotamia & Levant,Phoenicia,54,"7000–4500 Neolithic villages emerge in the Levant and Iran; domestication of grains, cattle, sheep, and goats",-3396,-3394,False,False,False,True,,,
Mesopotamia & Levant,Phoenicia,54,Iron Age: Proto-historic Iron Age (c. 1300 - 600),-1300,-600,False,False,False,False,#BFBFBF,,
Mesopotamia & Levant,Phoenicia,54,Historic Iron Age: c. 600 BC,-600,-568,False,False,False,False,#D9D9D9,,
Mesopotamia & Levant,Phoenicia,57,Tyrian Purple,-3396,-3358,False,False,False,True,#DCE6F2,"Tyrian purple also known as, royal purple, imperial purple, or imperial dye, is a reddish-purple natural dye. The name Tyrian refers to the city of Tyre, Lebanon. It is secreted by several species of predatory sea snails in the family Muricidae, rock snails originally known by the name 'Murex'. In ancient times, extracting this dye involved tens of thousands of snails and substantial labor, and as a result, the dye was highly valued. The timeline entries in the Phoenicia section uses colours that approximates a light shade of Tyrian purple in recognition of the importance of this substance in Phoenician trade.",
Mesopotamia & Levant,Phoenicia,57,The city of Tyre is founded,-2750,-2748,False,False,False,False,#FF57AB,,https://www.worldhistory.org/Tyre/
Mesopotamia & Levant,Phoenicia,57,c. 1250 BC - c. 1150 BC Destruction of many Canaanite towns hints at a possible invasion of the Israelites into Canaan,-1250,-1150,False,False,False,False,#FFA7D3,,
Mesopotamia & Levant,Phoenicia,57,Traditional founding date for the Phoenician colony of Gades (Cadiz),-1110,-1108,False,False,False,False,#FF57AB,,
Mesopotamia & Levant,Phoenicia,57,c. 1000 BC Height of Tyre's power,-1000,-998,False,False,False,False,#FF57AB,,
Mesopotamia & Levant,Phoenicia,57,Traditional founding date for the Phoenician colony of Carthage by Tyre,-814,-812,False,False,False,False,#FF57AB,,
Mesopotamia & Levant,Phoenicia,57,Artaxerxes III sacks Sidon,-352,-350,False,False,False,False,#FF57AB,,
Mesopotamia & Levant,Phoenicia,57,"Phoenician cities under the rule of the Ptolemies, rulers of hellenistic Egypt",-302,-300,False,False,False,False,#FFA7D3,,
Mesopotamia & Levant,Phoenicia,59,c. 4000 BC Earliest evidence of human settlement in the area of the city of Sidon,-3396,-3394,False,False,False,True,,,
Mesopotamia & Levant,Phoenicia,59,c. 1200 BC - c. 800 BC First wave of Phoenician colonization where largely trading-posts are founded throughout the Mediterranean,-1200,-800,False,False,False,False,#FFA7D3,,
Mesopotamia & Levant,Phoenicia,59,c. 800 BC - 600 BC Second stage of Phoenician colonization where trading-posts become full colonies throughout the Mediterranean,-800,-600,False,False,False,False,#FFA7D3,,
Mesopotamia & Levant,Phoenicia,59,"Neo-Babylonian emperor Nebuchadnezzar besieges the rebellious city of Tyre, resulting in its capitulation",-588,-574,False,False,False,False,#FFA7D3,,
Mesopotamia & Levant,Phoenicia,59,Alexander the Great sacks Sidon,-332,-330,False,False,False,False,#FF57AB,,
Mesopotamia & Levant,Phoenicia,59,"The first Syrian war, marking the beginning of the contest between the Ptolemies and the Seleucids for Phoenicia and Coele-Syria",-274,-272,False,False,False,False,#FF57AB,,
Mesopotamia & Levant,Phoenicia,59,"Phoenicia is incorporated into the Roman province of Syria, with Tyre and Sidon retaining a measure of self-government",-64,-62,False,False,False,False,#FF57AB,,
Mesopotamia & Levant,Phoenicia,61,c. 4000 BC - c. 3000 BC Trade contact between Byblos and Egypt,-3396,-3394,False,False,False,True,,,
Mesopotamia & Levant,Phoenicia,61,Traditional founding date for the Phoenician colony of Utica by Sidon (or Tyre),-1102,-1100,False,False,False,False,#FF57AB,,
Mesopotamia & Levant,Phoenicia,61,Hiram I reigns as king of Tyre,-980,-948,False,False,False,False,#FFA7D3,,
Mesopotamia & Levant,Phoenicia,61,Pygmalion rules as king of Tyre,-832,-784,False,False,False,False,#FFA7D3,,
Mesopotamia & Levant,Phoenicia,61,Phoenicians found the colony of Motya on Sicily,-750,-748,False,False,False,False,#FF57AB,,
Mesopotamia & Levant,Phoenicia,61,Alexander the Great sacks Baalbek and renames it Heliopolis,-332,-330,False,False,False,False,#FF57AB,,
Mesopotamia & Levant,Phoenicia,61,"After the battle at Panion, the Seleucids finally take the rule of Phoenicia from the Ptolemies",-196,-194,False,False,False,False,#FF57AB,,
Mesopotamia & Levant,Phoenicia,63,Sea Peoples invade the Levant,-1200,-1198,False,False,False,False,#FF57AB,,
Mesopotamia & Levant,Phoenicia,63,Development of the Phoenician alphabet,-1100,-1098,False,False,False,False,#FF57AB,,https://www.worldhistory.org/article/17/the-phoenician-alphabet--language/
Mesopotamia & Levant,Phoenicia,63,"Death of Ahiram of Byblos, whose sarcophagus bears the oldest inscription of the Phoenician alphabet",-1000,-998,False,False,False,False,#FF57AB,,
Mesopotamia & Levant,Phoenicia,63,Alexander the Great besieges and conquers Tyre,-332,-330,False,False,False,False,#FF57AB,,
